ano;mes;campo_pai;subconta;valor
2025;mar;despesas administrativas;Contabilidade;2056,32
2025;mar;despesas administrativas;Sistemas e Licenças;2741,76
2025;mar;despesas administrativas;Material de Escritório;685,44
2025;mar;despesas administrativas;Manutenção;1370,88
2025;mar;despesas administrativas;Seguros;1370,88
2025;mar;despesas administrativas;Treinamentos;685,44
2025;mar;despesas com depreciações e amortizações;Depreciação;6854,4
2025;mar;receitas não operacionais;Receitas Financeiras;2056,32
2025;mar;receitas não operacionais;Juros Ativos;685,44
2025;mar;despesas financeiras líquidas;Despesas Financeiras;2741,76
2025;mar;despesas financeiras líquidas;Juros Bancários;1370,88
2025;mar;despesas financeiras líquidas;Tarifas Bancárias;342,72
2025;mar;provisão para imposto de renda;IRPJ;20563,2
2025;mar;provisão para contribuição social;CSLL;6854,4
2025;abr;receita bruta de vendas;Receita de Vendas;636787,2
2025;abr;receita bruta de vendas;Receita de Serviços;48451,2
2025;abr;receita bruta de vendas;Outras Receitas Operacionais;6921,6
2025;abr;devoluções de vendas;Devoluções;6921,6
2025;abr;CMV (custo da mercadoria vendida);CMV;311472,0
2025;abr;CMV (custo da mercadoria vendida);Mão de Obra Direta;55372,8
2025;abr;CMV (custo da mercadoria vendida);Materiais e Insumos;34608,0
2025;abr;CMV (custo da mercadoria vendida);Fretes de Produção;13843,2
2025;abr;despesas comerciais;Salários Comerciais;27686,4
2025;abr;despesas comerciais;Comissões;17304,0
2025;abr;despesas comerciais;Marketing e Publicidade;13843,2
2025;abr;despesas comerciais;Viagens Comerciais;3460,8
2025;abr;despesas administrativas;Salários Administrativos;34608,0
2025;abr;despesas administrativas;Pró-Labore;10382,4
2025;abr;despesas administrativas;Aluguel;8305,92
2025;abr;despesas administrativas;Energia Elétrica;2768,64
2025;abr;despesas administrativas;Internet e Telefonia;1384,32
2025;abr;despesas administrativas;Contabilidade;2076,48
2025;abr;despesas administrativas;Sistemas e Licenças;2768,64
2025;abr;despesas administrativas;Material de Escritório;692,16
2025;abr;despesas administrativas;Manutenção;1384,32
2025;abr;despesas administrativas;Seguros;1384,32
2025;abr;despesas administrativas;Treinamentos;692,16
2025;abr;despesas com depreciações e amortizações;Depreciação;6921,6
2025;abr;receitas não operacionais;Receitas Financeiras;2076,48
2025;abr;receitas não operacionais;Juros Ativos;692,16
2025;abr;despesas financeiras líquidas;Despesas Financeiras;2768,64
2025;abr;despesas financeiras líquidas;Juros Bancários;1384,32
2025;abr;despesas financeiras líquidas;Tarifas Bancárias;346,08
2025;abr;provisão para imposto de renda;IRPJ;20764,8
2025;abr;provisão para contribuição social;CSLL;6921,6
2025;mai;receita bruta de vendas;Receita de Vendas;642969,6
2025;mai;receita bruta de vendas;Receita de Serviços;48921,6
2025;mai;receita bruta de vendas;Outras Receitas Operacionais;6988,8
2025;mai;devoluções de vendas;Devoluções;6988,8
2025;mai;CMV (custo da mercadoria vendida);CMV;314496,0
2025;mai;CMV (custo da mercadoria vendida);Mão de Obra Direta;55910,4
2025;mai;CMV (custo da mercadoria vendida);Materiais e Insumos;34944,0
2025;mai;CMV (custo da mercadoria vendida);Fretes de Produção;13977,6
2025;mai;despesas comerciais;Salários Comerciais;27955,2
2025;mai;despesas comerciais;Comissões;17472,0
2025;mai;despesas comerciais;Marketing e Publicidade;13977,6
2025;mai;despesas comerciais;Viagens Comerciais;3494,4
2025;mai;despesas administrativas;Salários Administrativos;34944,0
2025;mai;despesas administrativas;Pró-Labore;10483,2
2025;mai;despesas administrativas;Aluguel;8386,56
2025;mai;despesas administrativas;Energia Elétrica;2795,52
2025;mai;despesas administrativas;Internet e Telefonia;1397,76
2025;mai;despesas administrativas;Contabilidade;2096,64
2025;mai;despesas administrativas;Sistemas e Licenças;2795,52
2025;mai;despesas administrativas;Material de Escritório;698,88
2025;mai;despesas administrativas;Manutenção;1397,76
2025;mai;despesas administrativas;Seguros;1397,76
2025;mai;despesas administrativas;Treinamentos;698,88
2025;mai;despesas com depreciações e amortizações;Depreciação;6988,8
2025;mai;receitas não operacionais;Receitas Financeiras;2096,64
2025;mai;receitas não operacionais;Juros Ativos;698,88
2025;mai;despesas financeiras líquidas;Despesas Financeiras;2795,52
2025;mai;despesas financeiras líquidas;Juros Bancários;1397,76
2025;mai;despesas financeiras líquidas;Tarifas Bancárias;349,44
2025;mai;provisão para imposto de renda;IRPJ;20966,4
2025;mai;provisão para contribuição social;CSLL;6988,8
2025;jun;receita bruta de vendas;Receita de Vendas;649152,0
2025;jun;receita bruta de vendas;Receita de Serviços;49392,0
2025;jun;receita bruta de vendas;Outras Receitas Operacionais;7056,0
2025;jun;devoluções de vendas;Devoluções;7056,0
2025;jun;CMV (custo da mercadoria vendida);CMV;317520,0
2025;jun;CMV (custo da mercadoria vendida);Mão de Obra Direta;56448,0
2025;jun;CMV (custo da mercadoria vendida);Materiais e Insumos;35280,0
2025;jun;CMV (custo da mercadoria vendida);Fretes de Produção;14112,0
2025;jun;despesas comerciais;Salários Comerciais;28224,0
2025;jun;despesas comerciais;Comissões;17640,0
2025;jun;despesas comerciais;Marketing e Publicidade;14112,0
2025;jun;despesas comerciais;Viagens Comerciais;3528,0
2025;jun;despesas administrativas;Salários Administrativos;35280,0
2025;jun;despesas administrativas;Pró-Labore;10584,0
2025;jun;despesas administrativas;Aluguel;8467,2
2025;jun;despesas administrativas;Energia Elétrica;2822,4
2025;jun;despesas administrativas;Internet e Telefonia;1411,2
2025;jun;despesas administrativas;Contabilidade;2116,8
2025;jun;despesas administrativas;Sistemas e Licenças;2822,4
2025;jun;despesas administrativas;Material de Escritório;705,6
2025;jun;despesas administrativas;Manutenção;1411,2
2025;jun;despesas administrativas;Seguros;1411,2
2025;jun;despesas administrativas;Treinamentos;705,6
2025;jun;despesas com depreciações e amortizações;Depreciação;7056,0
2025;jun;receitas não operacionais;Receitas Financeiras;2116,8
2025;jun;receitas não operacionais;Juros Ativos;705,6
2025;jun;despesas financeiras líquidas;Despesas Financeiras;2822,4
2025;jun;despesas financeiras líquidas;Juros Bancários;1411,2
2025;jun;despesas financeiras líquidas;Tarifas Bancárias;352,8
2025;jun;provisão para imposto de renda;IRPJ;21168,0
2025;jun;provisão para contribuição social;CSLL;7056,0
2025;jul;receita bruta de vendas;Receita de Vendas;655334,4
2025;jul;receita bruta de vendas;Receita de Serviços;49862,4
2025;jul;receita bruta de vendas;Outras Receitas Operacionais;7123,2
2025;jul;devoluções de vendas;Devoluções;7123,2
2025;jul;CMV (custo da mercadoria vendida);CMV;320544,0
2025;jul;CMV (custo da mercadoria vendida);Mão de Obra Direta;56985,6
2025;jul;CMV (custo da mercadoria vendida);Materiais e Insumos;35616,0
2025;jul;CMV (custo da mercadoria vendida);Fretes de Produção;14246,4
2025;jul;despesas comerciais;Salários Comerciais;28492,8
2025;jul;despesas comerciais;Comissões;17808,0
2025;jul;despesas comerciais;Marketing e Publicidade;14246,4
2025;jul;despesas comerciais;Viagens Comerciais;3561,6
2025;jul;despesas administrativas;Salários Administrativos;35616,0
2025;jul;despesas administrativas;Pró-Labore;10684,8
2025;jul;despesas administrativas;Aluguel;8547,84
2025;jul;despesas administrativas;Energia Elétrica;2849,28
2025;jul;despesas administrativas;Internet e Telefonia;1424,64
2025;jul;despesas administrativas;Contabilidade;2136,96
2025;jul;despesas administrativas;Sistemas e Licenças;2849,28
2025;jul;despesas administrativas;Material de Escritório;712,32
2025;jul;despesas administrativas;Manutenção;1424,64
2025;jul;despesas administrativas;Seguros;1424,64
2025;jul;despesas administrativas;Treinamentos;712,32
2025;jul;despesas com depreciações e amortizações;Depreciação;7123,2
2025;jul;receitas não operacionais;Receitas Financeiras;2136,96
2025;jul;receitas não operacionais;Juros Ativos;712,32
2025;jul;despesas financeiras líquidas;Despesas Financeiras;2849,28
2025;jul;despesas financeiras líquidas;Juros Bancários;1424,64
2025;jul;despesas financeiras líquidas;Tarifas Bancárias;356,16
2025;jul;provisão para imposto de renda;IRPJ;21369,6
2025;jul;provisão para contribuição social;CSLL;7123,2
2025;ago;receita bruta de vendas;Receita de Vendas;661516,8
2025;ago;receita bruta de vendas;Receita de Serviços;50332,8
2025;ago;receita bruta de vendas;Outras Receitas Operacionais;7190,4
2025;ago;devoluções de vendas;Devoluções;7190,4
2025;ago;CMV (custo da mercadoria vendida);CMV;323568,0
2025;ago;CMV (custo da mercadoria vendida);Mão de Obra Direta;57523,2
2025;ago;CMV (custo da mercadoria vendida);Materiais e Insumos;35952,0
2025;ago;CMV (custo da mercadoria vendida);Fretes de Produção;14380,8
2025;ago;despesas comerciais;Salários Comerciais;28761,6
2025;ago;despesas comerciais;Comissões;17976,0
2025;ago;despesas comerciais;Marketing e Publicidade;14380,8
2025;ago;despesas comerciais;Viagens Comerciais;3595,2
2025;ago;despesas administrativas;Salários Administrativos;35952,0
2025;ago;despesas administrativas;Pró-Labore;10785,6
2025;ago;despesas administrativas;Aluguel;8628,48
2025;ago;despesas administrativas;Energia Elétrica;2876,16
2025;ago;despesas administrativas;Internet e Telefonia;1438,08
2025;ago;despesas administrativas;Contabilidade;2157,12
2025;ago;despesas administrativas;Sistemas e Licenças;2876,16
2025;ago;despesas administrativas;Material de Escritório;719,04
2025;ago;despesas administrativas;Manutenção;1438,08
2025;ago;despesas administrativas;Seguros;1438,08
2025;ago;despesas administrativas;Treinamentos;719,04
2025;ago;despesas com depreciações e amortizações;Depreciação;7190,4
2025;ago;receitas não operacionais;Receitas Financeiras;2157,12
2025;ago;receitas não operacionais;Juros Ativos;719,04
2025;ago;despesas financeiras líquidas;Despesas Financeiras;2876,16
2025;ago;despesas financeiras líquidas;Juros Bancários;1438,08
2025;ago;despesas financeiras líquidas;Tarifas Bancárias;359,52
2025;ago;provisão para imposto de renda;IRPJ;21571,2
2025;ago;provisão para contribuição social;CSLL;7190,4
2025;set;receita bruta de vendas;Receita de Vendas;667699,2
2025;set;receita bruta de vendas;Receita de Serviços;50803,2
2025;set;receita bruta de vendas;Outras Receitas Operacionais;7257,6
2025;set;devoluções de vendas;Devoluções;7257,6
2025;set;CMV (custo da mercadoria vendida);CMV;326592,0
2025;set;CMV (custo da mercadoria vendida);Mão de Obra Direta;58060,8
2025;set;CMV (custo da mercadoria vendida);Materiais e Insumos;36288,0
2025;set;CMV (custo da mercadoria vendida);Fretes de Produção;14515,2
2025;set;despesas comerciais;Salários Comerciais;29030,4
2025;set;despesas comerciais;Comissões;18144,0
2025;set;despesas comerciais;Marketing e Publicidade;14515,2
2025;set;despesas comerciais;Viagens Comerciais;3628,8
2025;set;despesas administrativas;Salários Administrativos;36288,0
2025;set;despesas administrativas;Pró-Labore;10886,4
2025;set;despesas administrativas;Aluguel;8709,12
2025;set;despesas administrativas;Energia Elétrica;2903,04
2025;set;despesas administrativas;Internet e Telefonia;1451,52
2025;set;despesas administrativas;Contabilidade;2177,28
2025;set;despesas administrativas;Sistemas e Licenças;2903,04
2025;set;despesas administrativas;Material de Escritório;725,76
2025;set;despesas administrativas;Manutenção;1451,52
2025;set;despesas administrativas;Seguros;1451,52
2025;set;despesas administrativas;Treinamentos;725,76
2025;set;despesas com depreciações e amortizações;Depreciação;7257,6
2025;set;receitas não operacionais;Receitas Financeiras;2177,28
2025;set;receitas não operacionais;Juros Ativos;725,76
2025;set;despesas financeiras líquidas;Despesas Financeiras;2903,04
2025;set;despesas financeiras líquidas;Juros Bancários;1451,52
2025;set;despesas financeiras líquidas;Tarifas Bancárias;362,88
2025;set;provisão para imposto de renda;IRPJ;21772,8
2025;set;provisão para contribuição social;CSLL;7257,6
2025;out;receita bruta de vendas;Receita de Vendas;673881,6
2025;out;receita bruta de vendas;Receita de Serviços;51273,6
2025;out;receita bruta de vendas;Outras Receitas Operacionais;7324,8
2025;out;devoluções de vendas;Devoluções;7324,8
2025;out;CMV (custo da mercadoria vendida);CMV;329616,0
2025;out;CMV (custo da mercadoria vendida);Mão de Obra Direta;58598,4
2025;out;CMV (custo da mercadoria vendida);Materiais e Insumos;36624,0
2025;out;CMV (custo da mercadoria vendida);Fretes de Produção;14649,6
2025;out;despesas comerciais;Salários Comerciais;29299,2
2025;out;despesas comerciais;Comissões;18312,0
2025;out;despesas comerciais;Marketing e Publicidade;14649,6
2025;out;despesas comerciais;Viagens Comerciais;3662,4
2025;out;despesas administrativas;Salários Administrativos;36624,0
2025;out;despesas administrativas;Pró-Labore;10987,2
2025;out;despesas administrativas;Aluguel;8789,76
2025;out;despesas administrativas;Energia Elétrica;2929,92
2025;out;despesas administrativas;Internet e Telefonia;1464,96
2025;out;despesas administrativas;Contabilidade;2197,44
2025;out;despesas administrativas;Sistemas e Licenças;2929,92
2025;out;despesas administrativas;Material de Escritório;732,48
2025;out;despesas administrativas;Manutenção;1464,96
2025;out;despesas administrativas;Seguros;1464,96
2025;out;despesas administrativas;Treinamentos;732,48
2025;out;despesas com depreciações e amortizações;Depreciação;7324,8
2025;out;receitas não operacionais;Receitas Financeiras;2197,44
2025;out;receitas não operacionais;Juros Ativos;732,48
2025;out;despesas financeiras líquidas;Despesas Financeiras;2929,92
2025;out;despesas financeiras líquidas;Juros Bancários;1464,96
2025;out;despesas financeiras líquidas;Tarifas Bancárias;366,24
2025;out;provisão para imposto de renda;IRPJ;21974,4
2025;out;provisão para contribuição social;CSLL;7324,8
2025;nov;receita bruta de vendas;Receita de Vendas;680064,0
2025;nov;receita bruta de vendas;Receita de Serviços;51744,0
2025;nov;receita bruta de vendas;Outras Receitas Operacionais;7392,0
2025;nov;devoluções de vendas;Devoluções;7392,0
2025;nov;CMV (custo da mercadoria vendida);CMV;332640,0
2025;nov;CMV (custo da mercadoria vendida);Mão de Obra Direta;59136,0
2025;nov;CMV (custo da mercadoria vendida);Materiais e Insumos;36960,0
2025;nov;CMV (custo da mercadoria vendida);Fretes de Produção;14784,0
2025;nov;despesas comerciais;Salários Comerciais;29568,0
2025;nov;despesas comerciais;Comissões;18480,0
2025;nov;despesas comerciais;Marketing e Publicidade;14784,0
2025;nov;despesas comerciais;Viagens Comerciais;3696,0
2025;nov;despesas administrativas;Salários Administrativos;36960,0
2025;nov;despesas administrativas;Pró-Labore;11088,0
2025;nov;despesas administrativas;Aluguel;8870,4
2025;nov;despesas administrativas;Energia Elétrica;2956,8
2025;nov;despesas administrativas;Internet e Telefonia;1478,4
2025;nov;despesas administrativas;Contabilidade;2217,6
2025;nov;despesas administrativas;Sistemas e Licenças;2956,8
2025;nov;despesas administrativas;Material de Escritório;739,2
2025;nov;despesas administrativas;Manutenção;1478,4
2025;nov;despesas administrativas;Seguros;1478,4
2025;nov;despesas administrativas;Treinamentos;739,2
2025;nov;despesas com depreciações e amortizações;Depreciação;7392,0
2025;nov;receitas não operacionais;Receitas Financeiras;2217,6
2025;nov;receitas não operacionais;Juros Ativos;739,2
2025;nov;despesas financeiras líquidas;Despesas Financeiras;2956,8
2025;nov;despesas financeiras líquidas;Juros Bancários;1478,4
2025;nov;despesas financeiras líquidas;Tarifas Bancárias;369,6
2025;nov;provisão para imposto de renda;IRPJ;22176,0
2025;nov;provisão para contribuição social;CSLL;7392,0
2025;dez;receita bruta de vendas;Receita de Vendas;686246,4
2025;dez;receita bruta de vendas;Receita de Serviços;52214,4
2025;dez;receita bruta de vendas;Outras Receitas Operacionais;7459,2
2025;dez;devoluções de vendas;Devoluções;7459,2
2025;dez;CMV (custo da mercadoria vendida);CMV;335664,0
2025;dez;CMV (custo da mercadoria vendida);Mão de Obra Direta;59673,6
2025;dez;CMV (custo da mercadoria vendida);Materiais e Insumos;37296,0
2025;dez;CMV (custo da mercadoria vendida);Fretes de Produção;14918,4
2025;dez;despesas comerciais;Salários Comerciais;29836,8
2025;dez;despesas comerciais;Comissões;18648,0
2025;dez;despesas comerciais;Marketing e Publicidade;14918,4
2025;dez;despesas comerciais;Viagens Comerciais;3729,6
2025;dez;despesas administrativas;Salários Administrativos;37296,0
2025;dez;despesas administrativas;Pró-Labore;11188,8
2025;dez;despesas administrativas;Aluguel;8951,04
2025;dez;despesas administrativas;Energia Elétrica;2983,68
2025;dez;despesas administrativas;Internet e Telefonia;1491,84
2025;dez;despesas administrativas;Contabilidade;2237,76
2025;dez;despesas administrativas;Sistemas e Licenças;2983,68
2025;dez;despesas administrativas;Material de Escritório;745,92
2025;dez;despesas administrativas;Manutenção;1491,84
2025;dez;despesas administrativas;Seguros;1491,84
2025;dez;despesas administrativas;Treinamentos;745,92
2025;dez;despesas com depreciações e amortizações;Depreciação;7459,2
2025;dez;receitas não operacionais;Receitas Financeiras;2237,76
2025;dez;receitas não operacionais;Juros Ativos;745,92
2025;dez;despesas financeiras líquidas;Despesas Financeiras;2983,68
2025;dez;despesas financeiras líquidas;Juros Bancários;1491,84
2025;dez;despesas financeiras líquidas;Tarifas Bancárias;372,96
2025;dez;provisão para imposto de renda;IRPJ;22377,6
2025;dez;provisão para contribuição social;CSLL;7459,2
2026;jan;receita bruta de vendas;Receita de Vendas;684480,0
2026;jan;receita bruta de vendas;Receita de Serviços;52080,0
2026;jan;receita bruta de vendas;Outras Receitas Operacionais;7440,0
2026;jan;devoluções de vendas;Devoluções;7440,0
2026;jan;CMV (custo da mercadoria vendida);CMV;334800,0
2026;jan;CMV (custo da mercadoria vendida);Mão de Obra Direta;59520,0
2026;jan;CMV (custo da mercadoria vendida);Materiais e Insumos;37200,0
2026;jan;CMV (custo da mercadoria vendida);Fretes de Produção;14880,0
2026;jan;despesas comerciais;Salários Comerciais;29760,0
2026;jan;despesas comerciais;Comissões;18600,0
2026;jan;despesas comerciais;Marketing e Publicidade;14880,0
2026;jan;despesas comerciais;Viagens Comerciais;3720,0
2026;jan;despesas administrativas;Salários Administrativos;37200,0
2026;jan;despesas administrativas;Pró-Labore;11160,0
2026;jan;despesas administrativas;Aluguel;8928,0
2026;jan;despesas administrativas;Energia Elétrica;2976,0
2026;jan;despesas administrativas;Internet e Telefonia;1488,0
2026;jan;despesas administrativas;Contabilidade;2232,0
2026;jan;despesas administrativas;Sistemas e Licenças;2976,0
2026;jan;despesas administrativas;Material de Escritório;744,0
2026;jan;despesas administrativas;Manutenção;1488,0
2026;jan;despesas administrativas;Seguros;1488,0
2026;jan;despesas administrativas;Treinamentos;744,0
2026;jan;despesas com depreciações e amortizações;Depreciação;7440,0
2026;jan;receitas não operacionais;Receitas Financeiras;2232,0
2026;jan;receitas não operacionais;Juros Ativos;744,0
2026;jan;despesas financeiras líquidas;Despesas Financeiras;2976,0
2026;jan;despesas financeiras líquidas;Juros Bancários;1488,0
2026;jan;despesas financeiras líquidas;Tarifas Bancárias;372,0
2026;jan;provisão para imposto de renda;IRPJ;22320,0
2026;jan;provisão para contribuição social;CSLL;7440,0
2026;fev;receita bruta de vendas;Receita de Vendas;691324,8
2026;fev;receita bruta de vendas;Receita de Serviços;52600,8
2026;fev;receita bruta de vendas;Outras Receitas Operacionais;7514,4
2026;fev;devoluções de vendas;Devoluções;7514,4
2026;fev;CMV (custo da mercadoria vendida);CMV;338148,0
2026;fev;CMV (custo da mercadoria vendida);Mão de Obra Direta;60115,2
2026;fev;CMV (custo da mercadoria vendida);Materiais e Insumos;37572,0
2026;fev;CMV (custo da mercadoria vendida);Fretes de Produção;15028,8
2026;fev;despesas comerciais;Salários Comerciais;30057,6
2026;fev;despesas comerciais;Comissões;18786,0
2026;fev;despesas comerciais;Marketing e Publicidade;15028,8
2026;fev;despesas comerciais;Viagens Comerciais;3757,2
2026;fev;despesas administrativas;Salários Administrativos;37572,0
2026;fev;despesas administrativas;Pró-Labore;11271,6
2026;fev;despesas administrativas;Aluguel;9017,28
2026;fev;despesas administrativas;Energia Elétrica;3005,76
2026;fev;despesas administrativas;Internet e Telefonia;1502,88
2026;fev;despesas administrativas;Contabilidade;2254,32
2026;fev;despesas administrativas;Sistemas e Licenças;3005,76
2026;fev;despesas administrativas;Material de Escritório;751,44
2026;fev;despesas administrativas;Manutenção;1502,88
2026;fev;despesas administrativas;Seguros;1502,88
2026;fev;despesas administrativas;Treinamentos;751,44
2026;fev;despesas com depreciações e amortizações;Depreciação;7514,4
2026;fev;receitas não operacionais;Receitas Financeiras;2254,32
2026;fev;receitas não operacionais;Juros Ativos;751,44
2026;fev;despesas financeiras líquidas;Despesas Financeiras;3005,76
2026;fev;despesas financeiras líquidas;Juros Bancários;1502,88
2026;fev;despesas financeiras líquidas;Tarifas Bancárias;375,72
2026;fev;provisão para imposto de renda;IRPJ;22543,2
2026;fev;provisão para contribuição social;CSLL;7514,4
2026;mar;receita bruta de vendas;Receita de Vendas;698169,6
2026;mar;receita bruta de vendas;Receita de Serviços;53121,6
2026;mar;receita bruta de vendas;Outras Receitas Operacionais;7588,8
2026;mar;devoluções de vendas;Devoluções;7588,8
2026;mar;CMV (custo da mercadoria vendida);CMV;341496,0
2026;mar;CMV (custo da mercadoria vendida);Mão de Obra Direta;60710,4
2026;mar;CMV (custo da mercadoria vendida);Materiais e Insumos;37944,0
2026;mar;CMV (custo da mercadoria vendida);Fretes de Produção;15177,6
2026;mar;despesas comerciais;Salários Comerciais;30355,2
2026;mar;despesas comerciais;Comissões;18972,0
2026;mar;despesas comerciais;Marketing e Publicidade;15177,6
2026;mar;despesas comerciais;Viagens Comerciais;3794,4
2026;mar;despesas administrativas;Salários Administrativos;37944,0
2026;mar;despesas administrativas;Pró-Labore;11383,2
2026;mar;despesas administrativas;Aluguel;9106,56
2026;mar;despesas administrativas;Energia Elétrica;3035,52
2026;mar;despesas administrativas;Internet e Telefonia;1517,76
2026;mar;despesas administrativas;Contabilidade;2276,64
2026;mar;despesas administrativas;Sistemas e Licenças;3035,52
2026;mar;despesas administrativas;Material de Escritório;758,88
2026;mar;despesas administrativas;Manutenção;1517,76
2026;mar;despesas administrativas;Seguros;1517,76
2026;mar;despesas administrativas;Treinamentos;758,88
2026;mar;despesas com depreciações e amortizações;Depreciação;7588,8
2026;mar;receitas não operacionais;Receitas Financeiras;2276,64
2026;mar;receitas não operacionais;Juros Ativos;758,88
2026;mar;despesas financeiras líquidas;Despesas Financeiras;3035,52
2026;mar;despesas financeiras líquidas;Juros Bancários;1517,76
2026;mar;despesas financeiras líquidas;Tarifas Bancárias;379,44
2026;mar;provisão para imposto de renda;IRPJ;22766,4
2026;mar;provisão para contribuição social;CSLL;7588,8
2026;abr;receita bruta de vendas;Receita de Vendas;705014,4
2026;abr;receita bruta de vendas;Receita de Serviços;53642,4
2026;abr;receita bruta de vendas;Outras Receitas Operacionais;7663,2
2026;abr;devoluções de vendas;Devoluções;7663,2
2026;abr;CMV (custo da mercadoria vendida);CMV;344844,0
2026;abr;CMV (custo da mercadoria vendida);Mão de Obra Direta;61305,6
2026;abr;CMV (custo da mercadoria vendida);Materiais e Insumos;38316,0
2026;abr;CMV (custo da mercadoria vendida);Fretes de Produção;15326,4
2026;abr;despesas comerciais;Salários Comerciais;30652,8
2026;abr;despesas comerciais;Comissões;19158,0
2026;abr;despesas comerciais;Marketing e Publicidade;15326,4
2026;abr;despesas comerciais;Viagens Comerciais;3831,6
2026;abr;despesas administrativas;Salários Administrativos;38316,0
2026;abr;despesas administrativas;Pró-Labore;11494,8
2026;abr;despesas administrativas;Aluguel;9195,84
2026;abr;despesas administrativas;Energia Elétrica;3065,28
2026;abr;despesas administrativas;Internet e Telefonia;1532,64
2026;abr;despesas administrativas;Contabilidade;2298,96
2026;abr;despesas administrativas;Sistemas e Licenças;3065,28
2026;abr;despesas administrativas;Material de Escritório;766,32
2026;abr;despesas administrativas;Manutenção;1532,64
2026;abr;despesas administrativas;Seguros;1532,64
2026;abr;despesas administrativas;Treinamentos;766,32
2026;abr;despesas com depreciações e amortizações;Depreciação;7663,2
2026;abr;receitas não operacionais;Receitas Financeiras;2298,96
2026;abr;receitas não operacionais;Juros Ativos;766,32
2026;abr;despesas financeiras líquidas;Despesas Financeiras;3065,28
2026;abr;despesas financeiras líquidas;Juros Bancários;1532,64
2026;abr;despesas financeiras líquidas;Tarifas Bancárias;383,16
2026;abr;provisão para imposto de renda;IRPJ;22989,6
2026;abr;provisão para contribuição social;CSLL;7663,2
2026;mai;receita bruta de vendas;Receita de Vendas;711859,2
2026;mai;receita bruta de vendas;Receita de Serviços;54163,2
2026;mai;receita bruta de vendas;Outras Receitas Operacionais;7737,6
2026;mai;devoluções de vendas;Devoluções;7737,6
2026;mai;CMV (custo da mercadoria vendida);CMV;348192,0
2026;mai;CMV (custo da mercadoria vendida);Mão de Obra Direta;61900,8
2026;mai;CMV (custo da mercadoria vendida);Materiais e Insumos;38688,0
2026;mai;CMV (custo da mercadoria vendida);Fretes de Produção;15475,2
2026;mai;despesas comerciais;Salários Comerciais;30950,4
2026;mai;despesas comerciais;Comissões;19344,0
2026;mai;despesas comerciais;Marketing e Publicidade;15475,2
2026;mai;despesas comerciais;Viagens Comerciais;3868,8
2026;mai;despesas administrativas;Salários Administrativos;38688,0
2026;mai;despesas administrativas;Pró-Labore;11606,4
2026;mai;despesas administrativas;Aluguel;9285,12
2026;mai;despesas administrativas;Energia Elétrica;3095,04
2026;mai;despesas administrativas;Internet e Telefonia;1547,52
2026;mai;despesas administrativas;Contabilidade;2321,28
2026;mai;despesas administrativas;Sistemas e Licenças;3095,04
2026;mai;despesas administrativas;Material de Escritório;773,76
2026;mai;despesas administrativas;Manutenção;1547,52
2026;mai;despesas administrativas;Seguros;1547,52
2026;mai;despesas administrativas;Treinamentos;773,76
2026;mai;despesas com depreciações e amortizações;Depreciação;7737,6
2026;mai;receitas não operacionais;Receitas Financeiras;2321,28
2026;mai;receitas não operacionais;Juros Ativos;773,76
2026;mai;despesas financeiras líquidas;Despesas Financeiras;3095,04
2026;mai;despesas financeiras líquidas;Juros Bancários;1547,52
2026;mai;despesas financeiras líquidas;Tarifas Bancárias;386,88
2026;mai;provisão para imposto de renda;IRPJ;23212,8
2026;mai;provisão para contribuição social;CSLL;7737,6
2026;jun;receita bruta de vendas;Receita de Vendas;718704,0
2026;jun;receita bruta de vendas;Receita de Serviços;54684,0
2026;jun;receita bruta de vendas;Outras Receitas Operacionais;7812,0
2026;jun;devoluções de vendas;Devoluções;7812,0
2026;jun;CMV (custo da mercadoria vendida);CMV;351540,0
2026;jun;CMV (custo da mercadoria vendida);Mão de Obra Direta;62496,0
2026;jun;CMV (custo da mercadoria vendida);Materiais e Insumos;39060,0
2026;jun;CMV (custo da mercadoria vendida);Fretes de Produção;15624,0
2026;jun;despesas comerciais;Salários Comerciais;31248,0
2026;jun;despesas comerciais;Comissões;19530,0
2026;jun;despesas comerciais;Marketing e Publicidade;15624,0
2026;jun;despesas comerciais;Viagens Comerciais;3906,0
2026;jun;despesas administrativas;Salários Administrativos;39060,0
2026;jun;despesas administrativas;Pró-Labore;11718,0
2026;jun;despesas administrativas;Aluguel;9374,4
2026;jun;despesas administrativas;Energia Elétrica;3124,8
2026;jun;despesas administrativas;Internet e Telefonia;1562,4
2026;jun;despesas administrativas;Contabilidade;2343,6
2026;jun;despesas administrativas;Sistemas e Licenças;3124,8
2026;jun;despesas administrativas;Material de Escritório;781,2
2026;jun;despesas administrativas;Manutenção;1562,4
2026;jun;despesas administrativas;Seguros;1562,4
2026;jun;despesas administrativas;Treinamentos;781,2
2026;jun;despesas com depreciações e amortizações;Depreciação;7812,0
2026;jun;receitas não operacionais;Receitas Financeiras;2343,6
2026;jun;receitas não operacionais;Juros Ativos;781,2
2026;jun;despesas financeiras líquidas;Despesas Financeiras;3124,8
2026;jun;despesas financeiras líquidas;Juros Bancários;1562,4
2026;jun;despesas financeiras líquidas;Tarifas Bancárias;390,6
2026;jun;provisão para imposto de renda;IRPJ;23436,0
2026;jun;provisão para contribuição social;CSLL;7812,0
2026;jul;receita bruta de vendas;Receita de Vendas;725548,8
2026;jul;receita bruta de vendas;Receita de Serviços;55204,8
